DatabaseID	HPO_ID
OMIM:604400	HP:0006677
OMIM:604400	HP:0011663
OMIM:268020	HP:0004322
OMIM:268020	HP:0002910
OMIM:267500	HP:0005387
OMIM:267500	HP:0005541
OMIM:267500	HP:0000778
OMIM:267500	HP:0001882
OMIM:267500	HP:0001888
OMIM:267500	HP:0100806
OMIM:612289	HP:0004322
OMIM:612289	HP:0001511
OMIM:612289	HP:0000006
OMIM:612289	HP:0001508
OMIM:612289	HP:0000252
OMIM:612289	HP:0004440
OMIM:612289	HP:0000248
OMIM:612289	HP:0000260
OMIM:612289	HP:0000337
OMIM:612289	HP:0009891
OMIM:612289	HP:0011800
OMIM:612289	HP:0000303
OMIM:612289	HP:0010808
OMIM:612289	HP:0000494
OMIM:612289	HP:0012745
OMIM:612289	HP:0000568
OMIM:612289	HP:0000540
OMIM:612289	HP:0000294
OMIM:612289	HP:0002208
OMIM:612289	HP:0000998
OMIM:612289	HP:0100678
OMIM:612289	HP:0010648
OMIM:612289	HP:0003758
OMIM:612289	HP:0001792
OMIM:612289	HP:0009882
OMIM:612289	HP:0001159
OMIM:612289	HP:0008038
OMIM:612289	HP:0000677
OMIM:612289	HP:0000691
OMIM:612289	HP:0002705
OMIM:612289	HP:0000405
OMIM:612289	HP:0000369
OMIM:612289	HP:0001627
OMIM:612289	HP:0004942
OMIM:612289	HP:0001537
OMIM:612289	HP:0005247
OMIM:612289	HP:0003577
OMIM:617384	HP:0000639
OMIM:617384	HP:0000007
OMIM:617384	HP:0001263
OMIM:617384	HP:0001332
OMIM:617384	HP:0001256
OMIM:617384	HP:0000750
OMIM:617384	HP:0002509
OMIM:617384	HP:0008936
OMIM:617384	HP:0001300
OMIM:617384	HP:0010553
OMIM:617384	HP:0007018
OMIM:609057	HP:0000007
OMIM:609057	HP:0003774
OMIM:609057	HP:0000123
OMIM:609057	HP:0000407
OMIM:609057	HP:0007678
OMIM:609057	HP:0008404
OMIM:609057	HP:0011906
OMIM:609057	HP:0012221
OMIM:158901	HP:0009027
OMIM:158901	HP:0010628
OMIM:158901	HP:0003749
OMIM:158901	HP:0000365
OMIM:158901	HP:0008970
OMIM:158901	HP:0003691
OMIM:158901	HP:0030664
OMIM:158901	HP:0003581
OMIM:158901	HP:0003691
OMIM:618468	HP:0000007
OMIM:618468	HP:0003819
OMIM:618468	HP:0000252
OMIM:618468	HP:0001249
OMIM:618468	HP:0011344
OMIM:618468	HP:0001344
OMIM:618468	HP:0002540
OMIM:618468	HP:0008936
OMIM:618468	HP:0002061
OMIM:618468	HP:0006986
OMIM:618468	HP:0008872
OMIM:618468	HP:0001250
OMIM:618468	HP:0010841
OMIM:618468	HP:0002079
OMIM:618468	HP:0002188
OMIM:618468	HP:0030891
OMIM:618468	HP:0002059
OMIM:618468	HP:0001272
OMIM:600373	HP:0002023
OMIM:600373	HP:0000463
OMIM:600373	HP:0001631
OMIM:600373	HP:0000007
OMIM:600373	HP:0003417
OMIM:600373	HP:0000028
OMIM:600373	HP:0000684
OMIM:600373	HP:0001290
OMIM:600373	HP:0002857
OMIM:600373	HP:0003311
OMIM:600373	HP:0100255
OMIM:600373	HP:0001539
OMIM:600373	HP:0008081
OMIM:600373	HP:0000508
OMIM:600373	HP:0000143
OMIM:600373	HP:0001250
OMIM:600373	HP:0000407
OMIM:600373	HP:0004322
OMIM:600373	HP:0001604
OMIM:600373	HP:0001270
OMIM:600373	HP:0001249
OMIM:600373	HP:0000518
OMIM:600373	HP:0006297
OMIM:600373	HP:0009901
OMIM:600373	HP:0009901
OMIM:600373	HP:0000405
OMIM:600373	HP:0002650
OMIM:600373	HP:0002020
OMIM:613756	HP:0000007
OMIM:613756	HP:0000510
OMIM:613756	HP:0000662
OMIM:613756	HP:0007994
OMIM:613756	HP:0000543
OMIM:613756	HP:0007843
OMIM:613756	HP:0007737
OMIM:617409	HP:0001903
OMIM:617409	HP:0000006
OMIM:617409	HP:0000953
OMIM:300943	HP:0002893
OMIM:300943	HP:0000845
OMIM:261100	HP:0000093
OMIM:261100	HP:0001889
OMIM:261100	HP:0200118
OMIM:261100	HP:0100502
OMIM:261100	HP:0040087
OMIM:614808	HP:0000006
OMIM:614808	HP:0002380
OMIM:614808	HP:0003202
OMIM:614808	HP:0007354
OMIM:614808	HP:0001324
OMIM:614808	HP:0001260
OMIM:614808	HP:0002015
OMIM:614808	HP:0001257
OMIM:256540	HP:0003271
OMIM:256540	HP:0001790
OMIM:256540	HP:0001249
OMIM:256540	HP:0000280
OMIM:256540	HP:0010729
OMIM:256540	HP:0000007
OMIM:607473	HP:0000007
OMIM:607473	HP:0040250
OMIM:611895	HP:0000006
OMIM:611895	HP:0002460
OMIM:611895	HP:0003693
OMIM:611895	HP:0001257
OMIM:613194	HP:0000006
OMIM:613194	HP:0007663
OMIM:613194	HP:0000662
OMIM:613194	HP:0000541
OMIM:613194	HP:0000543
OMIM:613194	HP:0012045
OMIM:613194	HP:0007843
OMIM:613194	HP:0000512
OMIM:300448	HP:0002863
OMIM:300448	HP:0011907
OMIM:300448	HP:0004840
OMIM:300448	HP:0011903
OMIM:606685	HP:0000006
OMIM:606685	HP:0001635
OMIM:606685	HP:0001644
OMIM:606685	HP:0006673
OMIM:616756	HP:0001263
OMIM:616756	HP:0000486
OMIM:616756	HP:0000407
OMIM:616756	HP:0002376
OMIM:616756	HP:0002136
OMIM:616756	HP:0002061
OMIM:616756	HP:0001252
OMIM:616756	HP:0002938
OMIM:616756	HP:0000556
OMIM:616756	HP:0001250
OMIM:616756	HP:0002515
OMIM:616756	HP:0002059
OMIM:616756	HP:0001762
OMIM:617475	HP:0001875
OMIM:617475	HP:0003577
OMIM:617475	HP:0001808
OMIM:617475	HP:0002164
OMIM:617475	HP:0012551
OMIM:617475	HP:0002718
OMIM:617475	HP:0001508
OMIM:617475	HP:0000369
OMIM:609821	HP:0000007
OMIM:609821	HP:0000421
OMIM:609821	HP:0000978
OMIM:609821	HP:0004866
OMIM:609821	HP:0001934
OMIM:609821	HP:0004846
OMIM:609821	HP:0001892
OMIM:603896	HP:0000256
OMIM:603896	HP:0006808
OMIM:603896	HP:0003621
OMIM:603896	HP:0007305
OMIM:603896	HP:0000618
OMIM:603896	HP:0008209
OMIM:603896	HP:0002376
OMIM:603896	HP:0000712
OMIM:300048	HP:0004389
OMIM:300048	HP:0008872
OMIM:300048	HP:0000319
OMIM:300048	HP:0000369
OMIM:300048	HP:0000316
OMIM:300048	HP:0000494
OMIM:300048	HP:0001419
OMIM:300048	HP:0003270
OMIM:300048	HP:0002013
OMIM:300048	HP:0001873
OMIM:300048	HP:0003593
OMIM:608380	HP:0000007
OMIM:608380	HP:0000543
OMIM:608380	HP:0000505
OMIM:608380	HP:0007843
OMIM:608380	HP:0007688
OMIM:608380	HP:0001133
OMIM:217400	HP:0000007
OMIM:217400	HP:0000407
OMIM:217400	HP:0007663
OMIM:259270	HP:0002644
OMIM:259270	HP:0009381
OMIM:259270	HP:0001831
OMIM:259270	HP:0002205
OMIM:259270	HP:0011314
OMIM:616875	HP:0000512
OMIM:616875	HP:0000649
OMIM:616875	HP:0002023
OMIM:616875	HP:0000483
OMIM:616875	HP:0000007
OMIM:616875	HP:0012444
OMIM:616875	HP:0001272
OMIM:616875	HP:0100704
OMIM:616875	HP:0000490
OMIM:616875	HP:0000750
OMIM:616875	HP:0000565
OMIM:616875	HP:0000212
OMIM:616875	HP:0001263
OMIM:616875	HP:0000540
OMIM:616875	HP:0000316
OMIM:616875	HP:0001265
OMIM:616875	HP:0008755
OMIM:616875	HP:0000294
OMIM:616875	HP:0000347
OMIM:616875	HP:0008936
OMIM:616875	HP:0000545
OMIM:616875	HP:0000648
OMIM:616875	HP:0005484
OMIM:616875	HP:0001212
OMIM:616875	HP:0000278
OMIM:616875	HP:0002650
OMIM:616875	HP:0001250
OMIM:616875	HP:0000322
OMIM:616875	HP:0000188
OMIM:616875	HP:0002509
OMIM:616875	HP:0007371
OMIM:201550	HP:0007266
OMIM:612164	HP:0000006
OMIM:612164	HP:0001151
OMIM:612164	HP:0002069
OMIM:612164	HP:0010818
OMIM:612164	HP:0002123
OMIM:612164	HP:0002521
OMIM:612164	HP:0011344
OMIM:612164	HP:0001344
OMIM:612164	HP:0001258
OMIM:612164	HP:0002510
OMIM:612164	HP:0006808
OMIM:612164	HP:0002079
OMIM:612164	HP:0002059
OMIM:612164	HP:0010851
OMIM:612164	HP:0011097
OMIM:612164	HP:0003623
OMIM:612164	HP:0007105
OMIM:618546	HP:0007479
OMIM:618546	HP:0007502
OMIM:618546	HP:0002299
OMIM:618546	HP:0045055
OMIM:146510	HP:0006042
OMIM:146510	HP:0001629
OMIM:146510	HP:0001770
OMIM:146510	HP:0001250
OMIM:146510	HP:0000089
OMIM:146510	HP:0000110
OMIM:146510	HP:0000826
OMIM:146510	HP:0100258
OMIM:146510	HP:0001830
OMIM:146510	HP:0001162
OMIM:146510	HP:0000871
OMIM:146510	HP:0012165
OMIM:146510	HP:0003811
OMIM:146510	HP:0002164
OMIM:146510	HP:0003027
OMIM:146510	HP:0002444
OMIM:146510	HP:0005349
OMIM:146510	HP:0008163
OMIM:146510	HP:0000072
OMIM:146510	HP:0000126
OMIM:146510	HP:0000824
OMIM:146510	HP:0001263
OMIM:146510	HP:0008706
OMIM:146510	HP:0000107
OMIM:146510	HP:0006159
OMIM:146510	HP:0010112
OMIM:146510	HP:0010564
OMIM:146510	HP:0002023
OMIM:146510	HP:0002101
OMIM:618787	HP:0000006
OMIM:618787	HP:0000407
OMIM:618787	HP:0001751
OMIM:614101	HP:0000006
OMIM:614101	HP:0032463
OMIM:613765	HP:0001644
OMIM:613765	HP:0000006
OMIM:601321	HP:0000006
OMIM:601321	HP:0000997
OMIM:601321	HP:0000028
OMIM:601321	HP:0002967
OMIM:601321	HP:0000494
OMIM:601321	HP:0000286
OMIM:601321	HP:0000316
OMIM:601321	HP:0030052
OMIM:601321	HP:0009737
OMIM:601321	HP:0002162
OMIM:601321	HP:0000369
OMIM:601321	HP:0000256
OMIM:601321	HP:0000272
OMIM:601321	HP:0001067
OMIM:601321	HP:0009734
OMIM:601321	HP:0000358
OMIM:601321	HP:0000508
OMIM:601321	HP:0001642
OMIM:601321	HP:0002650
OMIM:601321	HP:0000465
OMIM:601321	HP:0007565
OMIM:601321	HP:0009732
OMIM:601321	HP:0001249
OMIM:601321	HP:0001328
OMIM:601321	HP:0003006
OMIM:601321	HP:0012471
OMIM:601321	HP:0000767
OMIM:246700	HP:0003563
OMIM:246700	HP:0002014
OMIM:246700	HP:0003146
OMIM:246700	HP:0002570
OMIM:246700	HP:0012153
OMIM:611913	HP:0001466
OMIM:611913	HP:0001270
OMIM:611913	HP:0001250
OMIM:611913	HP:0000750
OMIM:611913	HP:0008872
OMIM:611913	HP:0000316
OMIM:611913	HP:0011800
OMIM:611913	HP:0000256
OMIM:611913	HP:0000337
OMIM:611913	HP:0000347
OMIM:611913	HP:0001263
OMIM:617270	HP:0000007
OMIM:617270	HP:0001264
OMIM:617270	HP:0100716
OMIM:617270	HP:0011856
OMIM:617270	HP:0008936
OMIM:617270	HP:0000733
OMIM:617270	HP:0001347
OMIM:617270	HP:0000750
OMIM:617270	HP:0001263
OMIM:617270	HP:0001249
OMIM:617270	HP:0003577
OMIM:617270	HP:0002421
OMIM:161200	HP:0001032
OMIM:161200	HP:0009760
OMIM:161200	HP:0009780
OMIM:161200	HP:0001377
OMIM:161200	HP:0002938
OMIM:161200	HP:0006443
OMIM:161200	HP:0002999
OMIM:161200	HP:0001763
OMIM:161200	HP:0001762
OMIM:161200	HP:0003065
OMIM:161200	HP:0003418
OMIM:615593	HP:0000007
OMIM:615593	HP:0100726
OMIM:615593	HP:0001744
OMIM:615593	HP:0001876
OMIM:615593	HP:0004844
OMIM:618462	HP:0030138
OMIM:618462	HP:0003540
OMIM:223350	HP:0004808
OMIM:223350	HP:0001004
OMIM:223350	HP:0001684
OMIM:223350	HP:0001954
OMIM:223350	HP:0040235
OMIM:617405	HP:0000895
OMIM:618400	HP:0000007
OMIM:618400	HP:0003477
OMIM:618400	HP:0001397
OMIM:618400	HP:0001178
OMIM:618400	HP:0002460
OMIM:618400	HP:0003693
OMIM:618400	HP:0007230
OMIM:618400	HP:0008180
OMIM:308750	HP:0030341
OMIM:308750	HP:0030344
OMIM:615873	HP:0000494
OMIM:615873	HP:0000752
OMIM:615873	HP:0000219
OMIM:615873	HP:0000824
OMIM:615873	HP:0009890
OMIM:615873	HP:0000463
OMIM:615873	HP:0000232
OMIM:615873	HP:0000343
OMIM:615873	HP:0000179
OMIM:615873	HP:0000687
OMIM:615873	HP:0000455
OMIM:615873	HP:0045025
OMIM:615873	HP:0000154
OMIM:615873	HP:0000625
OMIM:615873	HP:0000280
OMIM:615873	HP:0000368
OMIM:615873	HP:0006288
OMIM:616806	HP:0002667
OMIM:612840	HP:0001892
OMIM:612840	HP:0002733
OMIM:612840	HP:0001872
OMIM:612840	HP:0000421
OMIM:612840	HP:0001978
OMIM:612840	HP:0001433
OMIM:612840	HP:0001974
OMIM:612840	HP:0012531
OMIM:612840	HP:0002718
OMIM:612840	HP:0001581
OMIM:612840	HP:0100806
OMIM:612840	HP:0001744
OMIM:612840	HP:0001482
OMIM:200100	HP:0007305
OMIM:200100	HP:0011096
OMIM:200100	HP:0001927
OMIM:200100	HP:0008181
OMIM:200100	HP:0000007
OMIM:200100	HP:0001251
OMIM:200100	HP:0002630
OMIM:200100	HP:0000546
OMIM:232600	HP:0000007
OMIM:232600	HP:0001324
OMIM:232600	HP:0002913
OMIM:232600	HP:0003738
OMIM:232600	HP:0003710
OMIM:232600	HP:0003236
OMIM:232600	HP:0009045
OMIM:232600	HP:0003621
OMIM:300752	HP:0001423
OMIM:300752	HP:0000992
OMIM:300752	HP:0012187
OMIM:606631	HP:0002515
OMIM:606631	HP:0001324
OMIM:606631	HP:0012514
OMIM:606631	HP:0003273
OMIM:606631	HP:0006380
OMIM:606631	HP:0000823
OMIM:606631	HP:0003155
OMIM:606631	HP:0003565
OMIM:617383	HP:0000006
OMIM:617383	HP:0005743
OMIM:617383	HP:0000926
OMIM:617383	HP:0004322
OMIM:251950	HP:0003348
OMIM:615974	HP:0000007
OMIM:615974	HP:0012715
OMIM:612783	HP:0100726
OMIM:610090	HP:0001583
OMIM:615961	HP:0030353
OMIM:615961	HP:0001530
OMIM:615961	HP:0000823
OMIM:615961	HP:0008189
OMIM:617301	HP:0000463
OMIM:617301	HP:0002804
OMIM:617301	HP:0005280
OMIM:617301	HP:0001263
OMIM:617301	HP:0002827
OMIM:617301	HP:0001276
OMIM:617301	HP:0002079
OMIM:617301	HP:0000369
OMIM:617301	HP:0000278
OMIM:617301	HP:0001762
OMIM:617301	HP:0000243
OMIM:617301	HP:0002119
OMIM:617301	HP:0000508
OMIM:617301	HP:0025116
OMIM:617301	HP:0001845
OMIM:617301	HP:0002816
OMIM:617301	HP:0000648
OMIM:617301	HP:0000527
OMIM:617301	HP:0008936
OMIM:617301	HP:0001371
OMIM:617301	HP:0001188
OMIM:617301	HP:0002169
OMIM:617301	HP:0000268
OMIM:617301	HP:0002878
OMIM:608091	HP:0001263
OMIM:608091	HP:0100951
OMIM:608091	HP:0000657
OMIM:306955	HP:0003363
OMIM:306955	HP:0001746
OMIM:306955	HP:0001643
OMIM:306955	HP:0001750
OMIM:306955	HP:0001669
OMIM:306955	HP:0001629
OMIM:306955	HP:0001419
OMIM:306955	HP:0001719
OMIM:306955	HP:0001539
OMIM:306955	HP:0000085
OMIM:306955	HP:0002023
OMIM:306955	HP:0000369
OMIM:616739	HP:0000007
OMIM:616739	HP:0000750
OMIM:616739	HP:0001249
OMIM:616739	HP:0001263
OMIM:618372	HP:0000007
OMIM:618372	HP:0002588
OMIM:618372	HP:0004791
OMIM:618372	HP:0003540
OMIM:618372	HP:0001891
OMIM:618372	HP:0030361
OMIM:618372	HP:0002592
OMIM:618372	HP:0032244
OMIM:618372	HP:0032575
OMIM:609965	HP:0000006
OMIM:609965	HP:0000407
OMIM:609965	HP:0001751
OMIM:605714	HP:0000726
OMIM:605714	HP:0011695
OMIM:605714	HP:0004968
OMIM:605714	HP:0004938
OMIM:605714	HP:0000006
OMIM:605714	HP:0001297
OMIM:605714	HP:0002637
OMIM:615630	HP:0000895
OMIM:618744	HP:0011344
OMIM:618744	HP:0002187
OMIM:618744	HP:0001344
OMIM:618744	HP:0002376
OMIM:618744	HP:0008936
OMIM:618744	HP:0001257
OMIM:618744	HP:0001347
OMIM:618744	HP:0002273
OMIM:618744	HP:0008872
OMIM:618744	HP:0001250
OMIM:618744	HP:0000817
OMIM:618744	HP:0007750
OMIM:618744	HP:0000639
OMIM:618744	HP:0002079
OMIM:618744	HP:0002120
OMIM:618744	HP:0012450
OMIM:618744	HP:0002205
OMIM:618744	HP:0000252
OMIM:618744	HP:0000340
OMIM:618744	HP:0009890
OMIM:618744	HP:0000341
OMIM:618744	HP:0002007
OMIM:618744	HP:0002553
OMIM:618744	HP:0000664
OMIM:618744	HP:0000286
OMIM:618744	HP:0000369
OMIM:618744	HP:0005280
OMIM:618744	HP:0000343
OMIM:618744	HP:0002857
OMIM:614500	HP:0000007
OMIM:614500	HP:0000543
OMIM:614500	HP:0100259
OMIM:614500	HP:0100259
OMIM:614500	HP:0000548
OMIM:614500	HP:0000510
OMIM:614500	HP:0007401
OMIM:614500	HP:0007663
OMIM:614500	HP:0025147
OMIM:614500	HP:0000529
OMIM:614500	HP:0000613
OMIM:614500	HP:0000662
OMIM:614500	HP:0007843
OMIM:614035	HP:0000007
OMIM:614035	HP:0000365
OMIM:300803	HP:0001249
OMIM:300803	HP:0001417
OMIM:236200	HP:0000007
OMIM:236200	HP:0001519
OMIM:236200	HP:0001519
OMIM:236200	HP:0001083
OMIM:236200	HP:0001083
OMIM:236200	HP:0002160
OMIM:236200	HP:0003235
OMIM:236200	HP:0001249
OMIM:236200	HP:0001132
OMIM:236200	HP:0000545
OMIM:236200	HP:0000767
OMIM:236200	HP:0002650
OMIM:236200	HP:0001907
OMIM:236200	HP:0000505
OMIM:236130	HP:0003167
OMIM:609128	HP:0000006
OMIM:609128	HP:0002650
OMIM:609128	HP:0012385
OMIM:609128	HP:0001762
OMIM:609128	HP:0005684
OMIM:609128	HP:0005650
OMIM:609128	HP:0000294
OMIM:609128	HP:0010326
OMIM:609128	HP:0010864
OMIM:609128	HP:0100500
OMIM:609128	HP:0000938
OMIM:609128	HP:0002808
OMIM:609128	HP:0008110
OMIM:609128	HP:0000639
OMIM:609128	HP:0000666
OMIM:609128	HP:0000954
OMIM:609128	HP:0008589
OMIM:609128	HP:0001215
OMIM:609128	HP:0000059
OMIM:606072	HP:0000006
OMIM:606072	HP:0003236
OMIM:312863	HP:0001419
OMIM:616777	HP:0000007
OMIM:616777	HP:0001511
OMIM:616777	HP:0000252
OMIM:616777	HP:0000275
OMIM:616777	HP:0000268
OMIM:616777	HP:0004322
OMIM:616777	HP:0000276
OMIM:616777	HP:0000347
OMIM:616777	HP:0002205
OMIM:616777	HP:0001263
OMIM:616777	HP:0009879
OMIM:616777	HP:0000411
OMIM:616777	HP:0002119
OMIM:616777	HP:0030799
OMIM:613854	HP:0001669
OMIM:613854	HP:0000006
OMIM:617825	HP:0000007
OMIM:617825	HP:0008163
OMIM:617825	HP:0000953
OMIM:618469	HP:0000175
OMIM:618469	HP:0000470
OMIM:618469	HP:0000465
OMIM:618469	HP:0000007
OMIM:618469	HP:0001762
OMIM:618469	HP:0008368
OMIM:618469	HP:0001371
OMIM:618469	HP:0002650
OMIM:618469	HP:0030039
OMIM:618469	HP:0002949
OMIM:618469	HP:0006109
OMIM:618469	HP:0009760
OMIM:618434	HP:0000007
OMIM:618434	HP:0008619
OMIM:616819	HP:0000463
OMIM:616819	HP:0007370
OMIM:616819	HP:0000007
OMIM:616819	HP:0001320
OMIM:616819	HP:0011451
OMIM:616819	HP:0000232
OMIM:616819	HP:0001007
OMIM:616819	HP:0000527
OMIM:616819	HP:0000294
OMIM:616819	HP:0000341
OMIM:616819	HP:0000411
OMIM:616819	HP:0008070
OMIM:616819	HP:0000486
OMIM:616819	HP:0000574
OMIM:616819	HP:0012724
OMIM:226900	HP:0031174
OMIM:300558	HP:0000718
OMIM:300558	HP:0000739
OMIM:300558	HP:0002194
OMIM:300558	HP:0001249
OMIM:300558	HP:0000750
OMIM:205100	HP:0000007
OMIM:611451	HP:0008527
OMIM:611451	HP:0000007
OMIM:611451	HP:0001751
OMIM:115150	HP:0003577
OMIM:615897	HP:0000007
OMIM:615897	HP:0001888
OMIM:615897	HP:0008348
OMIM:615897	HP:0030253
OMIM:615897	HP:0004429
OMIM:615897	HP:0031691
OMIM:301220	HP:0006532
OMIM:116920	HP:0000007
OMIM:116920	HP:0000230
OMIM:116920	HP:0001974
OMIM:116920	HP:0200042
OMIM:116920	HP:0001058
OMIM:116920	HP:0002718
OMIM:116920	HP:0002754
OMIM:116920	HP:0001974
OMIM:116920	HP:0032434
OMIM:116920	HP:0032435
OMIM:107480	HP:0002023
OMIM:107480	HP:0000047
OMIM:107480	HP:0000407
OMIM:107480	HP:0001629
OMIM:107480	HP:0004453
OMIM:107480	HP:0030676
OMIM:107480	HP:0001263
OMIM:618804	HP:0011236
OMIM:618804	HP:0000007
OMIM:618804	HP:0007598
OMIM:618804	HP:0012385
OMIM:618804	HP:0030084
OMIM:618804	HP:0011451
OMIM:618804	HP:0000444
OMIM:618804	HP:0002188
OMIM:618804	HP:0000519
OMIM:618804	HP:0002353
OMIM:618804	HP:0000286
OMIM:618804	HP:0002553
OMIM:618804	HP:0000218
OMIM:618804	HP:0002079
OMIM:618804	HP:0011230
OMIM:618804	HP:0000369
OMIM:618804	HP:0000568
OMIM:618804	HP:0011623
OMIM:618804	HP:0000341
OMIM:618804	HP:0000202
OMIM:618804	HP:0011682
OMIM:618804	HP:0005487
OMIM:618804	HP:0002878
OMIM:618804	HP:0000278
OMIM:618804	HP:0001838
OMIM:618804	HP:0000470
OMIM:618804	HP:0025325
OMIM:618804	HP:0000243
OMIM:618804	HP:0011272
OMIM:618804	HP:0002119
OMIM:618804	HP:0006610
OMIM:618804	HP:0000431
OMIM:618804	HP:0001558
OMIM:618804	HP:0001511
OMIM:617694	HP:0000007
OMIM:617694	HP:0001249
OMIM:617694	HP:0000506
OMIM:617694	HP:0000286
OMIM:617694	HP:0000494
OMIM:617694	HP:0005280
OMIM:617694	HP:0000455
OMIM:617694	HP:0000343
OMIM:617694	HP:0000319
OMIM:617694	HP:0000331
OMIM:617694	HP:0000325
OMIM:617694	HP:0000369
OMIM:617694	HP:0000358
OMIM:617694	HP:0001572
OMIM:617694	HP:0007413
OMIM:617694	HP:0002705
OMIM:617694	HP:0000248
OMIM:617694	HP:0000307
OMIM:617694	HP:0025300
OMIM:617694	HP:0004322
OMIM:617694	HP:0004325
OMIM:617694	HP:0200055
OMIM:617694	HP:0006191
OMIM:617694	HP:0040195
OMIM:618433	HP:0012207
OMIM:618433	HP:0000007
OMIM:618433	HP:0012865
OMIM:618433	HP:0032558
OMIM:618433	HP:0032560
OMIM:618433	HP:0032562
OMIM:614816	HP:0002647
OMIM:614816	HP:0001166
OMIM:614816	HP:0005116
OMIM:614816	HP:0000978
OMIM:614816	HP:0012532
OMIM:614816	HP:0000494
OMIM:614816	HP:0100775
OMIM:614816	HP:0410151
OMIM:614816	HP:0000218
OMIM:614816	HP:0000974
OMIM:614816	HP:0000316
OMIM:614816	HP:0000023
OMIM:614816	HP:0000023
OMIM:614816	HP:0005692
OMIM:614816	HP:0001763
OMIM:614816	HP:0000278
OMIM:614816	HP:0002650
OMIM:614816	HP:0003302
OMIM:614816	HP:0001065
OMIM:614816	HP:0001762
OMIM:614816	HP:0000098
OMIM:614816	HP:0002705
OMIM:614816	HP:0000193
OMIM:614816	HP:0010809
OMIM:614816	HP:0000508
OMIM:614816	HP:0000473
OMIM:617959	HP:0000007
OMIM:617959	HP:0032561
OMIM:617959	HP:0032562
OMIM:617959	HP:0032560
OMIM:617959	HP:0032559
OMIM:184705	HP:0000612
OMIM:184705	HP:0000480
OMIM:209900	HP:0000007
OMIM:209900	HP:0000135
OMIM:209900	HP:0000510
OMIM:209900	HP:0001328
OMIM:209900	HP:0012393
OMIM:233690	HP:0100523
OMIM:145981	HP:0002918
OMIM:145981	HP:0000006
OMIM:215700	HP:0000007
OMIM:616728	HP:0003468
OMIM:616728	HP:0000463
OMIM:616728	HP:0000006
OMIM:616728	HP:0000592
OMIM:616728	HP:0000248
OMIM:616728	HP:0012430
OMIM:616728	HP:0000041
OMIM:616728	HP:0004209
OMIM:616728	HP:0002019
OMIM:616728	HP:0000028
OMIM:616728	HP:0002188
OMIM:616728	HP:0000750
OMIM:616728	HP:0000494
OMIM:616728	HP:0002714
OMIM:616728	HP:0000577
OMIM:616728	HP:0011968
OMIM:616728	HP:0001263
OMIM:616728	HP:0002079
OMIM:616728	HP:0001800
OMIM:616728	HP:0001382
OMIM:616728	HP:0006895
OMIM:616728	HP:0000256
OMIM:616728	HP:0000657
OMIM:616728	HP:0011220
OMIM:616728	HP:0000508
OMIM:616728	HP:0004322
OMIM:616728	HP:0000486
OMIM:616728	HP:0003396
OMIM:616728	HP:0002144
OMIM:616728	HP:0000219
OMIM:616728	HP:0000687
OMIM:616728	HP:0000431
OMIM:606451	HP:0000006
OMIM:606451	HP:0000407
OMIM:618761	HP:0000007
OMIM:618761	HP:0000519
OMIM:618761	HP:0001263
OMIM:618761	HP:0000023
OMIM:618761	HP:0007018
OMIM:618761	HP:0001288
OMIM:618761	HP:0000692
OMIM:618761	HP:0000684
OMIM:618761	HP:0001263
OMIM:618761	HP:0040196
OMIM:618761	HP:0000486
OMIM:618761	HP:0000646
OMIM:618761	HP:0410030
OMIM:618761	HP:0000175
OMIM:618761	HP:0001249
OMIM:618761	HP:0008551
OMIM:618761	HP:0000519
OMIM:618761	HP:0000276
OMIM:618761	HP:0000286
OMIM:618761	HP:0000343
OMIM:618761	HP:0000463
OMIM:618761	HP:0011094
OMIM:618761	HP:0002099
OMIM:618761	HP:0002360
OMIM:618761	HP:0012385
OMIM:609141	HP:0000023
OMIM:616707	HP:0000006
OMIM:616707	HP:0000407
OMIM:608758	HP:0000006
OMIM:236410	HP:0008551
OMIM:182150	HP:0000006
OMIM:182150	HP:0000023
OMIM:182150	HP:0000160
OMIM:182150	HP:0000272
OMIM:182150	HP:0000276
OMIM:182150	HP:0000337
OMIM:182150	HP:0000343
OMIM:182150	HP:0000358
OMIM:182150	HP:0000369
OMIM:182150	HP:0000377
OMIM:182150	HP:0000431
OMIM:182150	HP:0000506
OMIM:182150	HP:0000581
OMIM:182150	HP:0000951
OMIM:182150	HP:0001595
OMIM:182150	HP:0001611
OMIM:182150	HP:0002705
OMIM:182150	HP:0003189
OMIM:182150	HP:0000430
OMIM:182150	HP:0002553
OMIM:182150	HP:0000437
OMIM:182150	HP:0000535
OMIM:254780	HP:0100318
OMIM:201000	HP:0000007
OMIM:201000	HP:0000028
OMIM:201000	HP:0000072
OMIM:201000	HP:0000126
OMIM:201000	HP:0000218
OMIM:201000	HP:0000248
OMIM:201000	HP:0000347
OMIM:201000	HP:0000286
OMIM:201000	HP:0000369
OMIM:201000	HP:0000407
OMIM:201000	HP:0000405
OMIM:201000	HP:0005280
OMIM:201000	HP:0000470
OMIM:201000	HP:0000482
OMIM:201000	HP:0007759
OMIM:201000	HP:0000648
OMIM:201000	HP:0006349
OMIM:201000	HP:0000826
OMIM:201000	HP:0001156
OMIM:201000	HP:0004209
OMIM:201000	HP:0001162
OMIM:201000	HP:0009608
OMIM:201000	HP:0004322
OMIM:201000	HP:0001513
OMIM:201000	HP:0001537
OMIM:201000	HP:0001539
